pass out	wec-phrasal+moby-pos	分发, 昏倒, 死, 完成学业, 离去		phrasal	
pass over	wec-phrasal+moby-pos	忽略, 省略, 不加考虑, 转交		phrasal	
pass through	wec-phrasal	通过..., 透过..., 穿过..., 流过...		phrasal	
pass to	wec-phrasal	传给，转到，通到		phrasal	
pass up	wec-phrasal+moby-pos	拒绝, 把...向上递		phrasal	
pat down	wec-phrasal	轻轻地拍平		phrasal	
patch together	wec-phrasal	修补,补缀,拼凑		phrasal	
patch up	wec-phrasal	修补, 平息, 解决争端, 拼凑, 修改		phrasal	
pay back	wec-phrasal+moby-pos	偿付, 报答, 报复\n[经] 付还, 偿付, 报酬率		phrasal	
pay down	wec-phrasal+moby-pos	当场支付, 用现金支付\n[经] 以现金支付, 先付		phrasal	
pay for	wec-phrasal+moby-pos	付...款		phrasal	
pay in	wec-phrasal+moby-pos	存入银行, 付(款), 捐(款)\n[经] (给银行)缴款捐款		phrasal	
pay into	wec-phrasal	付给银行存入帐中		phrasal	
pay off	wec-phrasal+moby-pos	付清, 报复, 付清工资解雇, 使人得益, 取得成功\n[经] 清偿(债务), 发工资, 分配盈利		phrasal	
pay out	wec-phrasal+moby-pos	付出, 报复, 放出\n[经] 支出, 花费		phrasal	
pay up	wec-phrasal+moby-pos	全部付清, 按时付款, (在勒索下)出钱\n[经] 付清, 缴清(股款等)		phrasal	
peck at	wec-phrasal	啄, 凿		phrasal	
peel off	wec-phrasal+moby-pos	飞机离队俯冲目标, 飞机离队降落		phrasal	
peel out	wec-phrasal	迅速离开		phrasal	
peg away	wec-phrasal	（非正式）（尤指长期）坚持不懈地工作, 勤奋地工作		phrasal	
peg down	wec-phrasal+moby-pos	v. 用木钉钉住		phrasal	
peg out	wec-phrasal+moby-pos	死亡		phrasal	
pen up	wec-phrasal	围来, 关进围栏（指牲畜等）		phrasal	
pension off	wec-phrasal+moby-pos	发养老金使退休; 不再使用		phrasal	
pep up	wec-phrasal	增加…的趣味; 使兴致勃勃; 激励; 使活跃		phrasal	
perk up	wec-phrasal+moby-pos	(使)振作, (使)活跃起来		phrasal	
permit of	wec-phrasal	允许, 容许有		phrasal	
peter out	wec-phrasal	逐渐消失, 耗尽		phrasal	
phase in	wec-phrasal+moby-pos	逐步采用, 分阶段引入		phrasal	
phase out	wec-phrasal+moby-pos	使逐步淘汰, 逐渐停止		phrasal	
phone in	wec-phrasal	打电话告知		phrasal	
phone up	wec-phrasal	给…打电话		phrasal	
pick apart	wec-phrasal	把...撕碎, 把...驳得体无完肤, 严厉批评		phrasal	
pick at	wec-phrasal+moby-pos	扯拉, 抓弄, 少量地吃, 对...唠叨指责		phrasal	
pick off	wec-phrasal+moby-pos	摘掉, 拔去, 截取		phrasal	
pick on	wec-phrasal+moby-pos	作弄, 惹恼, 找...的岔子, 选中, 总是挑剔\n[法] 挑剔, 作弄人, 选择		phrasal	
pick out	wec-phrasal+moby-pos	挑选		phrasal	
pick over	wec-phrasal	分档挑选		phrasal	
pick up	wec-phrasal	掘地, 捡起, 获得, 学会, 看到, 中途带, 搭乘, 重新找到, 振作, 加快, 好转, 整理		phrasal	
pick up on	wec-phrasal	注意到, 接近, 理解, 与...熟悉起来		phrasal	
piddle away	wec-phrasal	闲混（时间）		phrasal	
piece of cake	baiango-idiom	小菜一碟; 非常容易的事		idiom	
piece together	wec-phrasal	拼凑		phrasal	
pig out	wec-phrasal	狼吞虎咽, 大吃特吃		phrasal	
pile in	wec-phrasal	挤入,塞进		phrasal	
pile into	wec-phrasal	挤入, 进入		phrasal	
pile on	wec-phrasal	堆集在…,一起压在…身上		phrasal	
pile out	wec-phrasal	挤出, 走出		phrasal	
pile up	wec-phrasal+moby-pos	堆积, 积累, 搁浅, 撞毁		phrasal	
pin down	wec-phrasal+moby-pos	使受约束, 把...别住(或钉牢), 阻止, 压制, 使明确说明, 证实		phrasal	
pin on	wec-phrasal	把...归罪于		phrasal	
pin up	wec-phrasal	钉住, 加固, 支撑, 用楔子校平		phrasal	
pine away	wec-phrasal	消瘦, 憔悴		phrasal	
pine for	wec-phrasal	渴望, 怀念		phrasal	
pipe down	wec-phrasal+moby-pos	吹哨子通知下班, 停止说话, 安静下来, 不过于自信		phrasal	
pipe up	wec-phrasal+moby-pos	开始吹奏, 尖声说话, 上升		phrasal	
piss about	wec-phrasal+moby-pos	胡闹,吊儿郎当		phrasal	
piss around	wec-phrasal	吵闹, 胡闹, 工作吊儿郎当		phrasal	
piss away	wec-phrasal	挥霍,浪费		phrasal	
piss down	wec-phrasal	[俚语]下大雨：		phrasal	
piss off	wec-phrasal+moby-pos	走开,滚蛋;惹恼,喝醉,精疲力竭		phrasal	
pit against	wec-phrasal	使竞争		phrasal	
pitch in	wec-phrasal+moby-pos	投入, 动手干, 作出贡献		phrasal	
pitch into	wec-phrasal+moby-pos	投入, 迫使接受, 猛烈进攻, 开始忙于, 大吃大嚼		phrasal	
pitch out	wec-phrasal	掷出; 坠落; 开除; 逐出		phrasal	
pitch up	wec-phrasal	选上,选中;怪罪于,责怪		phrasal	
pivot on	wec-phrasal	依...而定, 随着...转移		phrasal	
plan on	wec-phrasal	打算		phrasal	
plant out	wec-phrasal	把...移植户外, 以一定行距移植(秧苗)		phrasal	
plaster over	wec-phrasal	（用…）厚厚地抹或粘贴, 用灰泥填塞		phrasal	
play about	wec-phrasal	随便摆弄,到处乱搞		phrasal	
play along	wec-phrasal+moby-pos	等待回音或决定; 合作; （使）沿…闪动; 荡漾		phrasal	
play around	wec-phrasal	玩耍		phrasal	
play at	wec-phrasal	参加(体育活动、比赛等), 假装, 戏弄, 敷衍		phrasal	
play away	wec-phrasal	在外比赛, 输掉, 浪费掉(时间等)		phrasal	
play back	wec-phrasal	把(球)打回对方, 播放(唱片、磁带等)		phrasal	
play down	wec-phrasal+moby-pos	对...不重视, 降低, 贬低, 屈尊随群		phrasal	
play it by ear	baiango-idiom	随机行事, 无计划地进行		idiom	
play off	wec-phrasal+moby-pos	使出丑, 延长比赛以破平局, 使相斗, (用欺骗手段)使...脱手		phrasal	
play on	wec-phrasal+moby-pos	继续比赛, 利用		phrasal	
play out	wec-phrasal+moby-pos	把戏演完, 使耗尽, 使筋疲力尽, 放出, 用完, 使破产, 宣泄, 结束		phrasal	
play up	wec-phrasal+moby-pos	加油, (比赛时)拼命, 开始奏乐, 强调, 给...制造麻烦, 出故障		phrasal	
play up to	wec-phrasal	支持, 给...当配角, 配合好, 戏弄, 奉承		phrasal	
play with	wec-phrasal+moby-pos	和…一起玩耍,漫不经心地摆弄,玩弄		phrasal	
plod along	wec-phrasal	沉重缓慢地行走,艰难地行走		phrasal	
plonk down	wec-phrasal	放下,使倒下,颓然坐下,沉重地躺下		phrasal	
plough back	wec-phrasal+moby-pos	把(草等)犁入土中作肥料, 再投资\n[经] 把(利润)再投资		phrasal	
plough into	wec-phrasal	投入(资金)		phrasal	
plough on	wec-phrasal	继续用犁翻地; 坚持不懈		phrasal	
plough through	wec-phrasal	驶过,穿过,乘风破浪		phrasal	
plough up	wec-phrasal	犁, 使有沟脊		phrasal	
plow back	wec-phrasal	[经] (利润)再投资		phrasal	
pluck at	wec-phrasal	拽住\n拉住		phrasal	
pluck up	wec-phrasal+moby-pos	振作, 拔起		phrasal	
plug away	wec-phrasal	[体]坚持下去		phrasal	
plug in	wec-phrasal+moby-pos	插上电源		phrasal	
plug into	wec-phrasal	把插头插进…		phrasal	
plump down	wec-phrasal	<口>突然而沉重地坠下, 快速而坚决地放下		phrasal	
plump for	wec-phrasal	投票选出（一人）		phrasal	
plump out	wec-phrasal	v. 脱口而出		phrasal	
plump up	wec-phrasal	v. 鼓起, 变丰满		phrasal	
plunge in	wec-phrasal	头朝下跳入水中；使浸入：；积极参加：		phrasal	
plunge into	wec-phrasal	投入, 跳入		phrasal	
plunk down	wec-phrasal	突然落下, 付给		phrasal	
ply with	wec-phrasal	v. 纠缠,骚扰		phrasal	
point out	wec-phrasal+moby-pos	指出		phrasal	
point to	wec-phrasal	指向		phrasal	
point up	wec-phrasal+moby-pos	强调, （使）特别注意; 清楚表明		phrasal	
poke about	wec-phrasal	摸索, 寻找		phrasal	
poke around	wec-phrasal	v. 闲逛		phrasal	
poke at	wec-phrasal	轻轻地拨动, 翻找		phrasal	
polish off	wec-phrasal+moby-pos	(飞快地)完成, 打败		phrasal	
polish up	wec-phrasal+moby-pos	擦光, 使完美, 使醉		phrasal	
pony up	wec-phrasal	<美俚>付账, 付钱		phrasal	
poop out	wec-phrasal	丧失功能		phrasal	
pop down	wec-phrasal	顺便经过,顺道走访		phrasal	
pop in	wec-phrasal	突然出现, 突然进来		phrasal	
pop off	wec-phrasal+moby-pos	睡着, (突然)死去\n[机] 溢放口		phrasal	
pop out	wec-phrasal	(突然)熄灭, (突然)死去		phrasal	
pop up	wec-phrasal	突然站起(或跳起)		phrasal	
pore over	wec-phrasal	集中精神地阅读		phrasal	
pose as	wec-phrasal	做出…的姿态		phrasal	
post off	wec-phrasal	匆匆出发		phrasal	
post up	wec-phrasal	张贴,提供最新动向		phrasal	
potter about	wec-phrasal	闲逛, 闲荡, 混日子		phrasal	
potter around	wec-phrasal	[网络] 随便走走		phrasal	
pound out	wec-phrasal	连续猛击而产生		phrasal	
pour down	wec-phrasal	流下, （雨）倾盆而下; 向下倾注; 倾泻而下; 奔泻		phrasal	
pour forth	wec-phrasal	连续不断地流[发]出; 倾诉		phrasal	
pour into	wec-phrasal	[化] 注入		phrasal	
pour out	wec-phrasal	倒出; 使流出; 涌出; 倾诉		phrasal	
power down	wec-phrasal	[计]掉电		phrasal	
power off	wec-phrasal	vt. 电源关闭，也可译为手机等关机; [体]停车		phrasal	
power up	wec-phrasal	[计] 加电		phrasal	
practise on	wec-phrasal	利用		phrasal	
preside over	wec-phrasal	负责, 主持		phrasal	
press ahead	wec-phrasal	推进,挺进,勇勐前进,奋勇前进		phrasal	
press for	wec-phrasal	迫切要求		phrasal	
press on	wec-phrasal	强加于		phrasal	
press upon	wec-phrasal	压在…上面;逼迫		phrasal	
prevail on	wec-phrasal	说服, 诱使		phrasal	
prey on	wec-phrasal	捕食, 掠夺		phrasal	
prick out	wec-phrasal	挑选出,移植,用针刺出		phrasal	
print out	wec-phrasal+moby-pos	[计] 打印输出		phrasal	
proceed against	wec-phrasal	起诉\n[法] 提起诉讼		phrasal	
proceed from	wec-phrasal	从...出发, 出自...		phrasal	
profit from	wec-phrasal	得益于		phrasal	
pronounce on	wec-phrasal	对…发表意见,对…表态		phrasal	
prop up	wec-phrasal	支撑, 支持		phrasal	
provide against	wec-phrasal	预防, 规定禁止		phrasal	
provide for	wec-phrasal	作准备, 供养, 规定		phrasal	
pry out	wec-phrasal	诱使某人说出		phrasal	
psych out	wec-phrasal	吓坏, 装疯以逃避		phrasal	
psych up	wec-phrasal	使兴奋起来, 使（为比赛、表演等）作好精神准备		phrasal	
pucker up	wec-phrasal	使缩拢		phrasal	
puff out	wec-phrasal	膨胀		phrasal	
puff up	wec-phrasal	使肿胀		phrasal	
pull ahead	wec-phrasal	[体]奋力赶到前面		phrasal	
pull apart	wec-phrasal	把...撕开, 批评		phrasal	
pull away	wec-phrasal	脱身, 离开		phrasal	
pull back	wec-phrasal+moby-pos	[计] 退回, 退却		phrasal	
pull down	wec-phrasal+moby-pos	摧毁, 推翻, 使降低, 使下跌, 使身体变差, 使萎靡, 获取\n[机] 胀陷, 上模剥砂		phrasal	
pull in	wec-phrasal+moby-pos	进站, 靠岸		phrasal	
pull into	wec-phrasal	(车)进站		phrasal	
pull off	wec-phrasal+moby-pos	脱, 努力实现, 赢得		phrasal	
pull on	wec-phrasal+moby-pos	穿, 戴, 用力拉		phrasal	
pull out	wec-phrasal+moby-pos	拔出, 离开, (使)渡过难关, (使)恢复健康		phrasal	
pull over	wec-phrasal	靠岸, 开到路边		phrasal	
pull round	wec-phrasal	复原		phrasal	
pull someone's leg	baiango-idiom	愚弄，耍弄，取笑		idiom	
pull through	wec-phrasal+moby-pos	(使)渡过难关, (使)恢复健康		phrasal	
pull together	wec-phrasal+moby-pos	齐心协力		phrasal	
pull up	wec-phrasal+moby-pos	拔起, 停下, 阻止		phrasal	
pump out	wec-phrasal	抽空		phrasal	
pump up	wec-phrasal	[化] 泵送		phrasal	
punch in	wec-phrasal	上班打卡		phrasal	
punch out	wec-phrasal	下班打卡		phrasal	
punch up	wec-phrasal	用记账卡打出…; 徒手同（某人）打斗		phrasal	
push about	wec-phrasal+moby-pos	驱使,摆布		phrasal	
push ahead	wec-phrasal	推进,挺进,勇勐前进,奋勇前进		phrasal	
push along	wec-phrasal+moby-pos	离去,离开		phrasal	
push around	wec-phrasal	把...推来推去, 摆布		phrasal	
push aside	wec-phrasal	把...向旁边推		phrasal	
push away	wec-phrasal	继续推; 推开		phrasal	
push back	wec-phrasal	向后推, 吞下		phrasal	
push for	wec-phrasal	奋力争取		phrasal	
push forward	wec-phrasal	奋力向前, 推进; 迫使注意[考虑]…; 提出…; 极力表现		phrasal	
push in	wec-phrasal	粗鲁地打断		phrasal	
push off	wec-phrasal+moby-pos	离开		phrasal	
push on	wec-phrasal	推动, 推进, 匆匆向前		phrasal	
push out	wec-phrasal	推出; 长出; 开除; 除掉某人		phrasal	
push over	wec-phrasal	把...推倒		phrasal	
push through	wec-phrasal+moby-pos	挤过去, 完成		phrasal	
put about	wec-phrasal+moby-pos	转向, 散布, 使烦恼		phrasal	
put across	wec-phrasal+moby-pos	做成, 使被接受, 欺骗		phrasal	
put aside	wec-phrasal+moby-pos	撇开, 储存...备用		phrasal	
put away	wec-phrasal+moby-pos	放好, 储存...备用, 抛弃, 放弃		phrasal	
put back	wec-phrasal+moby-pos	放回原处, 向后移, 推迟, 倒退, 使后退		phrasal	
put by	wec-phrasal	放在一边, 储存...备用, 回避		phrasal	
put down	wec-phrasal+moby-pos	放下, 不赞成, 镇压, 取缔, 制止, 记下, 贬低, 羞辱, 削减\n[法] 放下, 遏止		phrasal	
put down as	wec-phrasal	估计, 认为		phrasal	
put down to	wec-phrasal	归因于		phrasal	
put forth	wec-phrasal+moby-pos	放出, 发表, 颁布, 提出, 发挥, 起航		phrasal	
put forward	wec-phrasal+moby-pos	放出, 拿出, 提出, 推举出\n[法] 放出, 提出		phrasal	
put in	wec-phrasal+moby-pos	放进, 提出, 提交, 选举, 插入, 种植, 进港, 进入\n[经] 提出		phrasal	
put in for	wec-phrasal	申请		phrasal	
put into	wec-phrasal	流入, 驶入		phrasal	
put off	wec-phrasal+moby-pos	推迟, 拖延, 搪塞, 阻止, 脱掉, 扔掉, 使分心, 使厌恶, 出航\n[经] 推迟		phrasal	
put on	wec-phrasal+moby-pos	把...放上去, 穿上, 假装, 增加, 上演, 使...上场, 使起作用, 施加于		phrasal	
put out	wec-phrasal+moby-pos	放出, 伸出, 生产, 出版, 发布, 熄灭, 消除, 使困扰, 使脱臼, 把...杀出局, 出航\n[化] 关; 停止		phrasal	
put over	wec-phrasal+moby-pos	使转向, 推迟, 拖延, 使被接受, 驶过		phrasal	
put pen to paper	baiango-idiom	落笔		idiom	
put the cart before the horse	baiango-idiom	前后颠倒,本末倒置		idiom	
put through	wec-phrasal+moby-pos	搞成, 接通		phrasal	
put to	wec-phrasal	靠岸		phrasal	
put together	wec-phrasal	把...加起来, 装配, 整理		phrasal	
put under	wec-phrasal	杀死, 埋葬		phrasal	
put up	wec-phrasal+moby-pos	举起, 抬起, 进行, 推举, 参加竞选, 提供, 建造, 接待, 包装, 公布, 上演\n[化] 搭架		phrasal	
put up with	wec-phrasal	忍受, 容忍\n[法] 容忍		phrasal	
puzzle out	wec-phrasal	推测出		phrasal	
puzzle over	wec-phrasal	苦苦思考		phrasal	
quarrel with	wec-phrasal	跟...吵架		phrasal	
rabbit on	wec-phrasal	唠叨, 喋喋不休		phrasal	
race against time	baiango-idiom	和时间赛跑,争分夺秒		idiom	
rack up	wec-phrasal+moby-pos	获胜, 击倒		phrasal	
rain down	wec-phrasal	大量地流[落]下来; 顺…大量地流下来		phrasal	
rain off	wec-phrasal	因下雨而取消…		phrasal	
rain out	wec-phrasal	因下雨取消		phrasal	
rainy day	baiango-idiom+moby-pos	雨天, 穷困的日子		idiom	
rake in	wec-phrasal+moby-pos	迅速大量取得		phrasal	
rake off	wec-phrasal	回扣（非正式）		phrasal	
rake over	wec-phrasal	翻出重提		phrasal	
rake through	wec-phrasal	翻来翻去,认真搜索,仔细寻找		phrasal	
rake up	wec-phrasal+moby-pos	耙在一起		phrasal	
rally around	wec-phrasal	(或 round, to)；(使)团结(或聚集)起来：		phrasal	
rally round	wec-phrasal+moby-pos	在困难时前来帮助某人		phrasal	
ramble on	wec-phrasal	继续漫步地		phrasal	
ramp up	wec-phrasal	vt.& vi. [动词短语]加强, 加大; 斜坡上升		phrasal	
rap out	wec-phrasal	突然说出,厉声喝道		phrasal	
rat on	wec-phrasal	告密,出卖,背弃		phrasal	
rat out	wec-phrasal	(美)(非正式)失面子后离开		phrasal	
ration out	wec-phrasal	adv. 应按配额给定地		phrasal	
rattle off	wec-phrasal	adv. 急促背诵地		phrasal	
rattle on	wec-phrasal	v. 喋喋不休地说; 开连珠炮		phrasal	
reach out	wec-phrasal	（使）伸出		phrasal	
reach out for	wec-phrasal	伸手去拿...		phrasal	
react against	wec-phrasal	反抗		phrasal	
read back	wec-phrasal	重复		phrasal	
read between the lines	baiango-idiom	体会言外之意		idiom	
read off	wec-phrasal	[经] 读出, 从...读取		phrasal	
read out	wec-phrasal+moby-pos	宣告开除, 把...读出\n[经] 读出, 宣读		phrasal	
read through	wec-phrasal	把...从头看到尾\n[化] 连读		phrasal	
read up on	wec-phrasal	研究,专攻…		phrasal	
rear up	wec-phrasal	暴跳		phrasal	
reason out	wec-phrasal	通过推理得出结论		phrasal	
reason with	wec-phrasal	与...评理		phrasal	
reckon on	wec-phrasal	指望, 依赖		phrasal	
reckon with	wec-phrasal	和...算帐, 认真对付		phrasal	
reckon without	wec-phrasal	未考虑到,忽略了…		phrasal	
red flag	baiango-idiom+moby-pos	红旗		idiom	
red light	baiango-idiom+moby-pos	红灯, 危险信号		idiom	
reduce to	wec-phrasal	使处于, 迫使, 使变弱为, 归纳为		phrasal	
reel in	wec-phrasal	卷, 绕		phrasal	
reel off	wec-phrasal+moby-pos	一口气报出		phrasal	
reel out	wec-phrasal	放出		phrasal	
reflect on	wec-phrasal	深思, 反省, 导致, 招致非议		phrasal	
rein in	wec-phrasal+moby-pos	放慢, 止住, 控制		phrasal	
rejoice in	wec-phrasal	享有…,因…感到高兴		phrasal	
relate to	wec-phrasal	涉及		phrasal	
relieve of	wec-phrasal	解除, 消除		phrasal	
remind of	wec-phrasal	提醒, 使记起		phrasal	
rent out	wec-phrasal	租出		phrasal	
repair to	wec-phrasal	常去…,依靠…,求助于…		phrasal	
report back	wec-phrasal	带回…的报告, 汇报		phrasal	
report to	wec-phrasal	到…报到，到…去（见某人）; 向…汇报[报告]		phrasal	
reside in	wec-phrasal	存在		phrasal	
rest on	wec-phrasal	被搁在, 停留在, 信赖		phrasal	
rest up	wec-phrasal	充分休息		phrasal	
rest with	wec-phrasal	取决于		phrasal	
result in	wec-phrasal	导致\n[法] 产生, 导致		phrasal	
return to	wec-phrasal	回复到...		phrasal	
revel in	wec-phrasal	醉心于, 着迷		phrasal	
revolve around	wec-phrasal	旋转, 绕转; 环绕		phrasal	
ride off	wec-phrasal	岔开		phrasal	
ride on	wec-phrasal	乘, 骑, 依靠		phrasal	
ride out	wec-phrasal+moby-pos	长途骑行; 安然渡过, 经受得住; 安全渡过		phrasal	
ride up	wec-phrasal+moby-pos	缩上去		phrasal	
rig out	wec-phrasal+moby-pos	装配		phrasal	
rig up	wec-phrasal+moby-pos	装配, 草草做成		phrasal	
ring a bell	baiango-idiom	使某人想起某事, 提醒		idiom	
ring around	wec-phrasal	到处打电话		phrasal	
ring back	wec-phrasal+moby-pos	回电话, 再打电话		phrasal	
ring in	wec-phrasal+moby-pos	偷偷带进		phrasal	
ring off	wec-phrasal+moby-pos	挂断电话		phrasal	
ring out	wec-phrasal+moby-pos	鸣钟送别, 打卡下班		phrasal	
ring round	wec-phrasal	到处打电话		phrasal	
